hour,price_gbp_per_mwh,hour_of_day,day_of_week,day_of_year
6515,47.27,11,5,271
6516,52.96,12,5,271
6517,57.05,13,5,271
6518,61.66,14,5,271
6519,50.6,15,5,271
6520,36.67,16,5,271
6521,39.41,17,5,271
6522,36.88,18,5,271
6523,38.5,19,5,271
6524,34.59,20,5,271
6525,45.41,21,5,271
6526,-16.6,22,5,271
6527,28.97,23,5,271
6528,44.57,0,6,272
6529,21.46,1,6,272
6530,28.5,2,6,272
6531,21.69,3,6,272
6532,32.39,4,6,272
6533,108.39,5,6,272
6534,46.11,6,6,272
6535,42.02,7,6,272
6536,36.25,8,6,272
6537,52.94,9,6,272
6538,49.56,10,6,272
6539,56.95,11,6,272
6540,40.55,12,6,272
6541,52.28,13,6,272
6542,54.31,14,6,272
6543,42.83,15,6,272
6544,33.66,16,6,272
6545,40.51,17,6,272
6546,47.56,18,6,272
6547,43.64,19,6,272
6548,28.31,20,6,272
6549,18.98,21,6,272
6550,23.89,22,6,272
6551,22.4,23,6,272
6552,40.55,0,0,273
6553,116.55,1,0,273
6554,32.56,2,0,273
6555,49.33,3,0,273
6556,44.11,4,0,273
6557,49.36,5,0,273
6558,35.18,6,0,273
6559,32.69,7,0,273
6560,43.48,8,0,273
6561,53.62,9,0,273
6562,63.99,10,0,273
6563,41.84,11,0,273
6564,73.73,12,0,273
6565,61.94,13,0,273
6566,70.26,14,0,273
6567,50.38,15,0,273
6568,59.01,16,0,273
6569,52.77,17,0,273
6570,55.52,18,0,273
6571,104.01,19,0,273
6572,46.77,20,0,273
6573,49.32,21,0,273
6574,33.38,22,0,273
6575,39.33,23,0,273
6576,22.13,0,1,274
6577,43.26,1,1,274
6578,54.48,2,1,274
6579,30.79,3,1,274
6580,42.5,4,1,274
6581,53.17,5,1,274
6582,49.48,6,1,274
6583,53.66,7,1,274
6584,52.1,8,1,274
6585,54.29,9,1,274
6586,58.93,10,1,274
6587,61.16,11,1,274
6588,51.78,12,1,274
6589,60.3,13,1,274
6590,72.17,14,1,274
6591,54.36,15,1,274
6592,45.33,16,1,274
6593,51.13,17,1,274
6594,43.52,18,1,274
6595,35.42,19,1,274
6596,44.35,20,1,274
6597,35.06,21,1,274
6598,33.84,22,1,274
6599,38.87,23,1,274
6600,25.22,0,2,275
6601,23.96,1,2,275
6602,44.46,2,2,275
6603,25.55,3,2,275
6604,35.67,4,2,275
6605,31.98,5,2,275
6606,45.59,6,2,275
6607,56.01,7,2,275
6608,56.38,8,2,275
6609,77.1,9,2,275
6610,68.57,10,2,275
6611,53.62,11,2,275
6612,51.91,12,2,275
6613,82.73,13,2,275
6614,68.38,14,2,275
6615,62.68,15,2,275
6616,56.08,16,2,275
6617,54.78,17,2,275
6618,37.63,18,2,275
6619,47.63,19,2,275
6620,44.05,20,2,275
6621,33.76,21,2,275
6622,34.78,22,2,275
6623,50.01,23,2,275
6624,36.73,0,3,276
6625,54.71,1,3,276
6626,25.42,2,3,276
6627,37.07,3,3,276
6628,31.36,4,3,276
6629,36.95,5,3,276
6630,43.11,6,3,276
6631,55.36,7,3,276
6632,57.87,8,3,276
6633,52.79,9,3,276
6634,42.3,10,3,276
6635,73.15,11,3,276
6636,59.45,12,3,276
6637,52.39,13,3,276
6638,62.33,14,3,276
6639,59.85,15,3,276
6640,53.15,16,3,276
6641,54.03,17,3,276
6642,40.49,18,3,276
6643,52.71,19,3,276
6644,35.76,20,3,276
6645,36.4,21,3,276
6646,44.53,22,3,276
6647,47.77,23,3,276
6648,50.67,0,4,277
6649,46.84,1,4,277
6650,37.0,2,4,277
6651,29.17,3,4,277
6652,55.23,4,4,277
6653,57.85,5,4,277
6654,44.61,6,4,277
6655,60.46,7,4,277
6656,53.33,8,4,277
6657,70.48,9,4,277
6658,56.26,10,4,277
6659,77.41,11,4,277
6660,68.28,12,4,277
6661,75.96,13,4,277
6662,56.67,14,4,277
6663,61.71,15,4,277
6664,48.23,16,4,277
6665,59.84,17,4,277
6666,57.18,18,4,277
6667,66.06,19,4,277
6668,47.84,20,4,277
6669,47.29,21,4,277
6670,35.83,22,4,277
6671,42.73,23,4,277
6672,24.2,0,5,278
6673,28.58,1,5,278
6674,30.24,2,5,278
6675,27.94,3,5,278
6676,33.74,4,5,278
6677,33.13,5,5,278
6678,36.2,6,5,278
6679,50.96,7,5,278
6680,46.64,8,5,278
6681,50.5,9,5,278
6682,37.97,10,5,278
6683,54.22,11,5,278
6684,55.48,12,5,278
6685,167.64,13,5,278
6686,66.31,14,5,278
6687,29.41,15,5,278
6688,51.51,16,5,278
6689,48.05,17,5,278
6690,43.57,18,5,278
6691,37.54,19,5,278
6692,37.65,20,5,278
6693,37.7,21,5,278
6694,23.04,22,5,278
6695,30.04,23,5,278
6696,26.03,0,6,279
6697,19.15,1,6,279
6698,34.84,2,6,279
6699,26.49,3,6,279
6700,21.51,4,6,279
6701,32.08,5,6,279
6702,33.1,6,6,279
6703,50.83,7,6,279
6704,46.72,8,6,279
6705,59.04,9,6,279
6706,44.55,10,6,279
6707,58.08,11,6,279
6708,74.21,12,6,279
6709,53.93,13,6,279
6710,56.78,14,6,279
6711,53.53,15,6,279
6712,34.12,16,6,279
6713,47.29,17,6,279
6714,41.95,18,6,279
6715,34.31,19,6,279
6716,26.42,20,6,279
6717,36.56,21,6,279
6718,21.32,22,6,279
6719,44.97,23,6,279
6720,39.66,0,0,280
6721,29.37,1,0,280
6722,36.24,2,0,280
6723,40.04,3,0,280
6724,64.05,4,0,280
6725,40.57,5,0,280
6726,49.82,6,0,280
6727,49.55,7,0,280
6728,60.74,8,0,280
6729,55.06,9,0,280
6730,52.03,10,0,280
6731,60.78,11,0,280
6732,60.35,12,0,280
6733,57.6,13,0,280
6734,56.83,14,0,280
6735,68.71,15,0,280
6736,54.19,16,0,280
6737,14.78,17,0,280
6738,47.05,18,0,280
6739,48.08,19,0,280
6740,34.06,20,0,280
6741,55.27,21,0,280
6742,47.3,22,0,280
6743,50.6,23,0,280
6744,42.14,0,1,281
6745,22.66,1,1,281
6746,52.9,2,1,281
6747,35.61,3,1,281
6748,38.75,4,1,281
6749,49.15,5,1,281
6750,62.03,6,1,281
6751,62.54,7,1,281
6752,64.26,8,1,281
6753,57.0,9,1,281
6754,138.78,10,1,281
6755,65.36,11,1,281
6756,61.96,12,1,281
6757,69.71,13,1,281
6758,68.04,14,1,281
6759,64.22,15,1,281
6760,36.8,16,1,281
6761,55.13,17,1,281
6762,50.13,18,1,281
6763,49.24,19,1,281
6764,38.97,20,1,281
6765,31.92,21,1,281
6766,44.32,22,1,281
6767,36.56,23,1,281
6768,43.86,0,2,282
6769,34.3,1,2,282
6770,52.2,2,2,282
6771,50.78,3,2,282
6772,47.64,4,2,282
6773,46.45,5,2,282
6774,58.08,6,2,282
6775,57.51,7,2,282
6776,59.17,8,2,282
6777,68.09,9,2,282
6778,73.07,10,2,282
6779,52.83,11,2,282
6780,54.86,12,2,282
6781,56.61,13,2,282
6782,49.63,14,2,282
6783,59.24,15,2,282
6784,62.06,16,2,282
6785,54.2,17,2,282
6786,46.99,18,2,282
6787,57.17,19,2,282
6788,46.39,20,2,282
6789,45.52,21,2,282
6790,50.1,22,2,282
6791,38.68,23,2,282
6792,56.0,0,3,283
6793,36.34,1,3,283
6794,57.11,2,3,283
6795,35.23,3,3,283
6796,49.66,4,3,283
6797,43.27,5,3,283
6798,60.47,6,3,283
6799,50.8,7,3,283
6800,59.84,8,3,283
6801,54.8,9,3,283
6802,69.41,10,3,283
6803,57.86,11,3,283
6804,76.99,12,3,283
6805,55.14,13,3,283
6806,51.14,14,3,283
6807,67.62,15,3,283
6808,52.78,16,3,283
6809,54.57,17,3,283
6810,48.94,18,3,283
6811,37.91,19,3,283
6812,14.9,20,3,283
6813,53.15,21,3,283
6814,49.15,22,3,283
6815,41.78,23,3,283
6816,48.67,0,4,284
6817,31.71,1,4,284
6818,38.78,2,4,284
6819,46.46,3,4,284
6820,44.73,4,4,284
6821,46.69,5,4,284
6822,42.17,6,4,284
6823,38.23,7,4,284
6824,64.32,8,4,284
6825,62.21,9,4,284
6826,69.38,10,4,284
6827,59.87,11,4,284
6828,58.07,12,4,284
6829,63.42,13,4,284
6830,69.0,14,4,284
6831,58.41,15,4,284
6832,64.19,16,4,284
6833,46.83,17,4,284
6834,50.48,18,4,284
6835,48.11,19,4,284
6836,55.59,20,4,284
6837,44.95,21,4,284
6838,55.35,22,4,284
6839,29.4,23,4,284
6840,30.07,0,5,285
6841,30.88,1,5,285
6842,35.6,2,5,285
6843,26.04,3,5,285
6844,48.51,4,5,285
6845,38.03,5,5,285
6846,32.34,6,5,285
6847,44.01,7,5,285
6848,44.53,8,5,285
6849,71.78,9,5,285
6850,59.82,10,5,285
6851,53.02,11,5,285
6852,52.14,12,5,285
6853,60.23,13,5,285
6854,139.42,14,5,285
6855,26.23,15,5,285
6856,52.18,16,5,285
6857,44.36,17,5,285
6858,30.54,18,5,285
6859,44.97,19,5,285
6860,53.0,20,5,285
6861,37.0,21,5,285
6862,39.44,22,5,285
6863,43.87,23,5,285
6864,22.65,0,6,286
6865,14.84,1,6,286
6866,36.15,2,6,286
6867,30.82,3,6,286
6868,24.3,4,6,286
6869,37.56,5,6,286
6870,47.11,6,6,286
6871,43.2,7,6,286
6872,41.0,8,6,286
6873,47.99,9,6,286
6874,51.53,10,6,286
6875,37.45,11,6,286
6876,52.15,12,6,286
6877,42.13,13,6,286
6878,56.95,14,6,286
6879,37.29,15,6,286
6880,55.39,16,6,286
6881,41.12,17,6,286
6882,36.95,18,6,286
6883,40.54,19,6,286
6884,28.36,20,6,286
6885,35.03,21,6,286
6886,25.04,22,6,286
6887,25.25,23,6,286
6888,43.79,0,0,287
6889,31.85,1,0,287
6890,32.04,2,0,287
6891,46.05,3,0,287
6892,46.33,4,0,287
6893,50.79,5,0,287
6894,55.17,6,0,287
6895,56.11,7,0,287
6896,63.41,8,0,287
6897,121.81,9,0,287
6898,46.88,10,0,287
6899,50.16,11,0,287
6900,79.97,12,0,287
6901,64.14,13,0,287
6902,70.54,14,0,287
6903,58.27,15,0,287
6904,58.08,16,0,287
6905,52.03,17,0,287
6906,72.28,18,0,287
6907,51.47,19,0,287
6908,42.27,20,0,287
6909,30.85,21,0,287
6910,57.95,22,0,287
6911,39.65,23,0,287
6912,46.76,0,1,288
6913,48.06,1,1,288
6914,38.71,2,1,288
6915,49.7,3,1,288
6916,41.97,4,1,288
6917,41.78,5,1,288
6918,62.12,6,1,288
6919,54.65,7,1,288
6920,62.95,8,1,288
6921,64.58,9,1,288
6922,68.3,10,1,288
6923,51.95,11,1,288
6924,60.12,12,1,288
6925,61.8,13,1,288
6926,56.55,14,1,288
6927,64.72,15,1,288
6928,68.3,16,1,288
6929,66.67,17,1,288
6930,50.09,18,1,288
6931,52.04,19,1,288
6932,50.37,20,1,288
6933,49.29,21,1,288
6934,35.39,22,1,288
6935,55.78,23,1,288
6936,48.48,0,2,289
6937,49.09,1,2,289
6938,52.3,2,2,289
6939,48.85,3,2,289
6940,38.85,4,2,289
6941,48.85,5,2,289
6942,39.86,6,2,289
6943,59.49,7,2,289
6944,57.71,8,2,289
6945,61.23,9,2,289
6946,73.09,10,2,289
6947,61.0,11,2,289
6948,63.05,12,2,289
6949,124.83,13,2,289
6950,48.74,14,2,289
6951,59.42,15,2,289
6952,39.18,16,2,289
6953,11.49,17,2,289
6954,59.91,18,2,289
6955,53.54,19,2,289
6956,42.31,20,2,289
6957,44.91,21,2,289
6958,34.07,22,2,289
6959,41.45,23,2,289
6960,64.77,0,3,290
6961,56.5,1,3,290
6962,43.35,2,3,290
6963,46.12,3,3,290
6964,39.49,4,3,290
6965,43.8,5,3,290
6966,56.22,6,3,290
6967,52.23,7,3,290
6968,66.56,8,3,290
6969,74.37,9,3,290
6970,66.38,10,3,290
6971,65.73,11,3,290
6972,51.88,12,3,290
6973,70.89,13,3,290
6974,54.57,14,3,290
6975,58.46,15,3,290
6976,67.0,16,3,290
6977,64.67,17,3,290
6978,49.59,18,3,290
6979,46.95,19,3,290
6980,41.73,20,3,290
6981,35.25,21,3,290
6982,37.85,22,3,290
6983,28.83,23,3,290
6984,47.05,0,4,291
6985,45.15,1,4,291
6986,47.67,2,4,291
6987,37.46,3,4,291
6988,38.02,4,4,291
6989,50.9,5,4,291
6990,54.09,6,4,291
6991,55.51,7,4,291
6992,57.26,8,4,291
6993,75.75,9,4,291
6994,67.38,10,4,291
6995,80.94,11,4,291
6996,75.73,12,4,291
6997,78.8,13,4,291
6998,55.38,14,4,291
6999,66.81,15,4,291
7000,56.13,16,4,291
7001,43.38,17,4,291
7002,65.55,18,4,291
7003,48.13,19,4,291
7004,39.14,20,4,291
7005,41.78,21,4,291
7006,36.82,22,4,291
7007,116.44,23,4,291
7008,29.07,0,5,292
7009,45.09,1,5,292
7010,27.12,2,5,292
7011,47.63,3,5,292
7012,43.63,4,5,292
7013,42.9,5,5,292
7014,48.82,6,5,292
7015,46.05,7,5,292
7016,59.13,8,5,292
7017,55.86,9,5,292
7018,39.91,10,5,292
7019,56.8,11,5,292
7020,61.11,12,5,292
7021,52.12,13,5,292
7022,54.24,14,5,292
7023,46.42,15,5,292
7024,37.82,16,5,292
7025,33.54,17,5,292
7026,30.54,18,5,292
7027,45.09,19,5,292
7028,16.92,20,5,292
7029,29.02,21,5,292
7030,26.32,22,5,292
7031,28.99,23,5,292
7032,16.24,0,6,293
7033,34.74,1,6,293
7034,22.52,2,6,293
7035,43.67,3,6,293
7036,32.12,4,6,293
7037,39.23,5,6,293
7038,43.13,6,6,293
7039,48.16,7,6,293
7040,49.39,8,6,293
7041,48.16,9,6,293
7042,56.23,10,6,293
7043,58.42,11,6,293
7044,48.98,12,6,293
7045,58.1,13,6,293
7046,63.02,14,6,293
7047,117.23,15,6,293
7048,56.56,16,6,293
7049,47.58,17,6,293
7050,35.61,18,6,293
7051,33.51,19,6,293
7052,39.66,20,6,293
7053,42.15,21,6,293
7054,54.99,22,6,293
7055,39.36,23,6,293
7056,32.99,0,0,294
7057,36.62,1,0,294
7058,62.19,2,0,294
7059,44.15,3,0,294
7060,48.73,4,0,294
7061,43.56,5,0,294
7062,66.87,6,0,294
7063,61.46,7,0,294
7064,54.16,8,0,294
7065,54.89,9,0,294
7066,67.2,10,0,294
7067,66.3,11,0,294
7068,73.01,12,0,294
7069,70.32,13,0,294
7070,62.63,14,0,294
7071,58.49,15,0,294
7072,59.07,16,0,294
7073,53.05,17,0,294
7074,53.31,18,0,294
7075,51.38,19,0,294
7076,41.17,20,0,294
7077,50.91,21,0,294
7078,41.0,22,0,294
7079,36.03,23,0,294
7080,39.8,0,1,295
7081,44.96,1,1,295
7082,44.88,2,1,295
7083,49.5,3,1,295
7084,55.8,4,1,295
7085,141.94,5,1,295
7086,56.89,6,1,295
7087,49.16,7,1,295
7088,58.46,8,1,295
7089,55.06,9,1,295
7090,78.58,10,1,295
7091,82.1,11,1,295
7092,71.81,12,1,295
7093,73.07,13,1,295
7094,67.01,14,1,295
7095,66.02,15,1,295
7096,47.83,16,1,295
7097,57.13,17,1,295
7098,47.56,18,1,295
7099,53.76,19,1,295
7100,168.13,20,1,295
7101,61.7,21,1,295
7102,51.55,22,1,295
7103,45.3,23,1,295
7104,40.73,0,2,296
7105,56.68,1,2,296
7106,164.24,2,2,296
7107,49.04,3,2,296
7108,49.21,4,2,296
7109,48.53,5,2,296
7110,55.16,6,2,296
7111,42.28,7,2,296
7112,48.49,8,2,296
7113,66.15,9,2,296
7114,77.81,10,2,296
7115,69.24,11,2,296
7116,61.1,12,2,296
7117,54.92,13,2,296
7118,71.54,14,2,296
7119,58.81,15,2,296
7120,66.01,16,2,296
7121,61.09,17,2,296
7122,58.69,18,2,296
7123,52.03,19,2,296
7124,51.94,20,2,296
7125,45.43,21,2,296
7126,39.39,22,2,296
7127,35.57,23,2,296
7128,24.04,0,3,297
7129,42.08,1,3,297
7130,56.89,2,3,297
7131,52.48,3,3,297
7132,50.94,4,3,297
7133,46.15,5,3,297
7134,63.1,6,3,297
7135,57.27,7,3,297
7136,73.72,8,3,297
7137,55.76,9,3,297
7138,59.52,10,3,297
7139,59.94,11,3,297
7140,55.27,12,3,297
7141,59.22,13,3,297
7142,66.34,14,3,297
7143,57.91,15,3,297
7144,30.27,16,3,297
7145,66.82,17,3,297
7146,41.65,18,3,297
7147,56.73,19,3,297
7148,49.37,20,3,297
7149,63.58,21,3,297
7150,52.71,22,3,297
7151,39.5,23,3,297
7152,37.76,0,4,298
7153,55.81,1,4,298
7154,33.18,2,4,298
7155,48.42,3,4,298
7156,48.33,4,4,298
7157,49.53,5,4,298
7158,58.21,6,4,298
7159,60.0,7,4,298
7160,65.04,8,4,298
7161,64.98,9,4,298
7162,69.11,10,4,298
7163,67.72,11,4,298
7164,62.1,12,4,298
7165,67.0,13,4,298
7166,60.06,14,4,298
7167,57.62,15,4,298
7168,58.69,16,4,298
7169,57.53,17,4,298
7170,55.66,18,4,298
7171,59.6,19,4,298
7172,45.39,20,4,298
7173,48.47,21,4,298
7174,45.93,22,4,298
7175,38.92,23,4,298
7176,33.22,0,5,299
7177,41.06,1,5,299
7178,35.73,2,5,299
7179,37.96,3,5,299
7180,32.99,4,5,299
7181,57.28,5,5,299
7182,39.45,6,5,299
7183,34.4,7,5,299
7184,57.51,8,5,299
7185,52.2,9,5,299
7186,52.6,10,5,299
7187,51.86,11,5,299
7188,71.61,12,5,299
7189,59.06,13,5,299
7190,59.42,14,5,299
7191,54.42,15,5,299
7192,52.79,16,5,299
7193,58.93,17,5,299
7194,42.63,18,5,299
7195,29.87,19,5,299
7196,45.58,20,5,299
7197,40.12,21,5,299
7198,35.1,22,5,299
7199,36.81,23,5,299
7200,29.92,0,6,300
7201,33.46,1,6,300
7202,33.44,2,6,300
7203,31.67,3,6,300
7204,48.4,4,6,300
7205,30.48,5,6,300
7206,63.77,6,6,300
7207,55.01,7,6,300
7208,36.66,8,6,300
7209,51.58,9,6,300
7210,53.93,10,6,300
7211,59.61,11,6,300
7212,48.97,12,6,300
7213,56.73,13,6,300
7214,54.31,14,6,300
7215,47.47,15,6,300
7216,43.87,16,6,300
7217,55.34,17,6,300
7218,31.31,18,6,300
7219,45.6,19,6,300
7220,45.27,20,6,300
7221,34.65,21,6,300
7222,34.91,22,6,300
7223,42.6,23,6,300
7224,38.5,0,0,301
7225,39.74,1,0,301
7226,41.78,2,0,301
7227,56.98,3,0,301
7228,60.48,4,0,301
7229,41.87,5,0,301
7230,34.19,6,0,301
7231,65.8,7,0,301
7232,74.57,8,0,301
7233,67.71,9,0,301
7234,66.18,10,0,301
7235,76.89,11,0,301
7236,73.73,12,0,301
7237,85.69,13,0,301
7238,74.2,14,0,301
7239,65.85,15,0,301
7240,52.75,16,0,301
7241,54.6,17,0,301
7242,44.65,18,0,301
7243,51.31,19,0,301
7244,57.55,20,0,301
7245,47.63,21,0,301
7246,53.92,22,0,301
7247,47.25,23,0,301
7248,41.17,0,1,302
7249,45.5,1,1,302
7250,49.78,2,1,302
7251,49.02,3,1,302
7252,51.6,4,1,302
7253,47.13,5,1,302
7254,52.93,6,1,302
7255,77.57,7,1,302
7256,72.22,8,1,302
7257,53.09,9,1,302
7258,47.85,10,1,302
7259,68.59,11,1,302
7260,75.54,12,1,302
7261,63.82,13,1,302
7262,74.96,14,1,302
7263,145.35,15,1,302
7264,61.09,16,1,302
7265,65.55,17,1,302
7266,52.14,18,1,302
7267,50.99,19,1,302
7268,55.75,20,1,302
7269,47.66,21,1,302
7270,61.27,22,1,302
7271,50.35,23,1,302
7272,49.67,0,2,303
7273,124.66,1,2,303
7274,53.25,2,2,303
7275,45.58,3,2,303
7276,52.9,4,2,303
7277,46.21,5,2,303
7278,64.96,6,2,303
7279,62.07,7,2,303
7280,78.5,8,2,303
7281,84.27,9,2,303
7282,73.14,10,2,303
7283,68.78,11,2,303
7284,61.07,12,2,303
7285,75.47,13,2,303
7286,68.72,14,2,303
7287,69.43,15,2,303
7288,76.48,16,2,303
7289,53.15,17,2,303
7290,49.25,18,2,303
7291,51.65,19,2,303
7292,57.21,20,2,303
7293,52.6,21,2,303
7294,39.08,22,2,303
7295,51.1,23,2,303
7296,35.28,0,3,304
7297,38.6,1,3,304
7298,45.58,2,3,304
7299,43.98,3,3,304
7300,58.01,4,3,304
7301,56.08,5,3,304
7302,71.02,6,3,304
7303,58.02,7,3,304
7304,61.92,8,3,304
7305,75.06,9,3,304
7306,66.56,10,3,304
7307,80.44,11,3,304
7308,73.22,12,3,304
7309,49.66,13,3,304
7310,76.71,14,3,304
7311,72.68,15,3,304
7312,70.5,16,3,304
7313,44.71,17,3,304
7314,51.59,18,3,304
7315,49.08,19,3,304
7316,44.16,20,3,304
7317,62.34,21,3,304
7318,46.41,22,3,304
7319,45.01,23,3,304
7320,49.56,0,4,305
7321,50.1,1,4,305
7322,20.07,2,4,305
7323,43.49,3,4,305
7324,39.84,4,4,305
7325,57.24,5,4,305
7326,54.83,6,4,305
7327,60.37,7,4,305
7328,46.51,8,4,305
7329,63.15,9,4,305
7330,76.45,10,4,305
7331,80.01,11,4,305
7332,74.89,12,4,305
7333,58.05,13,4,305
7334,77.61,14,4,305
7335,71.42,15,4,305
7336,62.2,16,4,305
7337,44.05,17,4,305
7338,64.77,18,4,305
7339,49.3,19,4,305
7340,53.91,20,4,305
7341,49.2,21,4,305
7342,59.06,22,4,305
7343,44.55,23,4,305
7344,34.27,0,5,306
7345,47.43,1,5,306
7346,30.73,2,5,306
7347,44.42,3,5,306
7348,38.8,4,5,306
7349,35.26,5,5,306
7350,46.4,6,5,306
7351,55.03,7,5,306
7352,63.22,8,5,306
7353,66.67,9,5,306
7354,54.42,10,5,306
7355,50.08,11,5,306
7356,55.84,12,5,306
7357,48.53,13,5,306
7358,55.04,14,5,306
7359,52.14,15,5,306
7360,58.21,16,5,306
7361,31.85,17,5,306
7362,40.52,18,5,306
7363,37.48,19,5,306
7364,49.89,20,5,306
7365,28.99,21,5,306
7366,37.81,22,5,306
7367,33.77,23,5,306
7368,42.98,0,6,307
7369,39.81,1,6,307
7370,37.21,2,6,307
7371,33.71,3,6,307
7372,25.82,4,6,307
7373,45.51,5,6,307
7374,50.88,6,6,307
7375,37.14,7,6,307
7376,42.77,8,6,307
7377,57.14,9,6,307
7378,59.74,10,6,307
7379,50.3,11,6,307
7380,54.04,12,6,307
7381,43.53,13,6,307
7382,68.05,14,6,307
7383,44.72,15,6,307
7384,56.97,16,6,307
7385,49.46,17,6,307
7386,56.95,18,6,307
7387,37.19,19,6,307
7388,41.13,20,6,307
7389,24.56,21,6,307
7390,20.73,22,6,307
7391,99.81,23,6,307
7392,31.6,0,0,308
7393,44.46,1,0,308
7394,55.58,2,0,308
7395,55.37,3,0,308
7396,46.56,4,0,308
7397,42.07,5,0,308
7398,61.96,6,0,308
7399,71.72,7,0,308
7400,58.58,8,0,308
7401,59.94,9,0,308
7402,64.07,10,0,308
7403,74.04,11,0,308
7404,79.71,12,0,308
7405,59.55,13,0,308
7406,56.29,14,0,308
7407,85.09,15,0,308
7408,62.46,16,0,308
7409,63.01,17,0,308
7410,52.34,18,0,308
7411,58.69,19,0,308
7412,59.56,20,0,308
7413,51.79,21,0,308
7414,61.41,22,0,308
7415,43.68,23,0,308
7416,44.02,0,1,309
7417,48.38,1,1,309
7418,51.45,2,1,309
7419,51.46,3,1,309
7420,41.85,4,1,309
7421,57.52,5,1,309
7422,55.13,6,1,309
7423,56.58,7,1,309
7424,64.38,8,1,309
7425,58.92,9,1,309
7426,59.43,10,1,309
7427,48.79,11,1,309
7428,84.1,12,1,309
7429,74.16,13,1,309
7430,67.58,14,1,309
7431,61.27,15,1,309
7432,41.12,16,1,309
7433,55.4,17,1,309
7434,183.85,18,1,309
7435,62.56,19,1,309
7436,57.26,20,1,309
7437,50.91,21,1,309
7438,58.16,22,1,309
7439,43.9,23,1,309
7440,55.05,0,2,310
7441,43.7,1,2,310
7442,40.92,2,2,310
7443,41.83,3,2,310
7444,43.85,4,2,310
7445,60.53,5,2,310
7446,52.42,6,2,310
7447,53.21,7,2,310
7448,70.08,8,2,310
7449,69.47,9,2,310
7450,76.46,10,2,310
7451,74.06,11,2,310
7452,64.34,12,2,310
7453,70.57,13,2,310
7454,69.76,14,2,310
7455,59.5,15,2,310
7456,55.53,16,2,310
7457,56.03,17,2,310
7458,74.66,18,2,310
7459,51.96,19,2,310
7460,62.23,20,2,310
7461,46.13,21,2,310
7462,55.08,22,2,310
7463,53.99,23,2,310
7464,54.23,0,3,311
7465,50.12,1,3,311
7466,59.23,2,3,311
7467,53.15,3,3,311
7468,66.31,4,3,311
7469,42.54,5,3,311
7470,61.39,6,3,311
7471,63.98,7,3,311
7472,57.11,8,3,311
7473,71.73,9,3,311
7474,57.08,10,3,311
7475,64.96,11,3,311
7476,54.61,12,3,311
7477,142.67,13,3,311
7478,67.15,14,3,311
7479,84.43,15,3,311
7480,71.03,16,3,311
7481,65.3,17,3,311
7482,53.92,18,3,311
7483,47.13,19,3,311
7484,56.79,20,3,311
7485,49.55,21,3,311
7486,37.5,22,3,311
7487,34.88,23,3,311
7488,39.17,0,4,312
7489,61.82,1,4,312
7490,66.16,2,4,312
7491,52.0,3,4,312
7492,54.04,4,4,312
7493,53.05,5,4,312
7494,51.37,6,4,312
7495,72.95,7,4,312
7496,79.83,8,4,312
7497,60.18,9,4,312
7498,68.57,10,4,312
7499,66.84,11,4,312
7500,67.48,12,4,312
7501,79.92,13,4,312
7502,58.74,14,4,312
7503,71.06,15,4,312
7504,70.67,16,4,312
7505,60.81,17,4,312
7506,65.99,18,4,312
7507,56.92,19,4,312
7508,62.58,20,4,312
7509,38.18,21,4,312
7510,45.66,22,4,312
7511,46.68,23,4,312
7512,94.7,0,5,313
7513,27.8,1,5,313
7514,31.18,2,5,313
7515,47.18,3,5,313
7516,36.43,4,5,313
7517,38.43,5,5,313
7518,54.62,6,5,313
7519,38.24,7,5,313
7520,37.51,8,5,313
7521,53.67,9,5,313
7522,46.89,10,5,313
7523,48.4,11,5,313
7524,64.67,12,5,313
7525,66.68,13,5,313
7526,64.78,14,5,313
7527,65.44,15,5,313
7528,64.01,16,5,313
7529,34.16,17,5,313
7530,51.68,18,5,313
7531,40.74,19,5,313
7532,36.1,20,5,313
7533,44.08,21,5,313
7534,23.85,22,5,313
7535,22.48,23,5,313
7536,41.39,0,6,314
7537,40.63,1,6,314
7538,39.02,2,6,314
7539,32.79,3,6,314
7540,48.27,4,6,314
7541,50.65,5,6,314
7542,49.0,6,6,314
7543,42.0,7,6,314
7544,50.91,8,6,314
7545,63.5,9,6,314
7546,69.33,10,6,314
7547,57.3,11,6,314
7548,58.32,12,6,314
7549,58.61,13,6,314
7550,60.91,14,6,314
7551,52.15,15,6,314
7552,31.16,16,6,314
7553,60.96,17,6,314
7554,62.67,18,6,314
7555,40.31,19,6,314
7556,33.78,20,6,314
7557,38.73,21,6,314
7558,36.42,22,6,314
7559,44.69,23,6,314
7560,47.99,0,0,315
7561,41.62,1,0,315
7562,38.61,2,0,315
7563,57.99,3,0,315
7564,58.35,4,0,315
7565,64.93,5,0,315
7566,51.8,6,0,315
7567,77.36,7,0,315
7568,51.6,8,0,315
7569,73.71,9,0,315
7570,54.67,10,0,315
7571,64.82,11,0,315
7572,84.04,12,0,315
7573,77.79,13,0,315
7574,125.57,14,0,315
7575,63.88,15,0,315
7576,66.35,16,0,315
7577,66.77,17,0,315
7578,69.56,18,0,315
7579,52.79,19,0,315
7580,40.66,20,0,315
7581,52.32,21,0,315
7582,125.5,22,0,315
7583,37.55,23,0,315
7584,50.16,0,1,316
7585,46.49,1,1,316
7586,51.84,2,1,316
7587,44.14,3,1,316
7588,57.67,4,1,316
